Repository,Stars
https://github.com/mapping-gait-ai/gait-mapper,0
https://github.com/ewa-haenggi/meta-distribution,0
https://github.com/masaakiu/imagecube,1
https://github.com/robert-koch-institut/epylabel,0
https://github.com/uic-nlp-lab/medsecid,3
https://github.com/neurotechcenter/InflatedBrain,0
https://github.com/bhoomishah20/smartcontracts,0
https://github.com/rparnellturner/auv-chirp,0
https://github.com/UtrechtUniversity/SWORDS-UU,8
https://github.com/Spidartist/ViTPoseCustom,0
https://github.com/adeepak7/finding_all_edges_on_any_shortest_path_between_two_given_nodes_of_dag_using_parallel_computing,1
https://github.com/mhucka/zowie,102
https://github.com/Ellie010707/yolov5,0
https://github.com/block-foundation/solidity-self-owning-building,0
https://github.com/datalad/datalad-xnat,3
https://github.com/3D-e-Chem/knime-silicos-it,2
https://github.com/stdlib-js/math-base-special-sici,2
https://github.com/roiser/misc,2
https://github.com/arh926/spWombling,2
https://github.com/guigolab/fa-nf,17
https://github.com/JinkyoHan/HermiNN,0
https://github.com/hussani/google-scholar-exporter,0
https://github.com/extratone/missrose,0
https://github.com/forestsim-mtu/forestsim,1
https://github.com/pyiron/pyiron_gui,3
https://github.com/spider-z3r0/ULpsych_programing_club,0
https://github.com/EdVince/cheaperStoreSD,5
https://github.com/pauliechao/pseudo4D-analysis-guide,1
https://github.com/mne-tools/mne-bids,132
https://github.com/anuradhawick/kmertools,29
https://github.com/engganolang/digitised-holle-list,0
https://github.com/Gallicorpora/template-depot,0
https://github.com/KDW1998/mmagic,0
https://github.com/pyiron/pyiron_continuum,3
https://github.com/RPretellD/geostats,0
https://github.com/Dan-Shields/ue4-free-d-generator,1
https://github.com/nivaca/phimages,1
https://github.com/visavita/mmaction2,0
https://github.com/UWNETLAB/pdpp,3
https://github.com/MOREDataset/SoilTemperaturePrediction,0
https://github.com/danielf27/chemically-informed-data-driven-optimization-chiddo,2
https://github.com/Wilfred/difftastic,20677
https://github.com/pandora-tee/pandora,2
https://github.com/comnetshh/aodv-ld-simulator,3
https://github.com/schatzopoulos/scinem,0
https://github.com/erolsson/DEMsim,1
https://github.com/Mohaddz/dyslexiaGame,3
https://github.com/reubencww/question-generation,0
https://github.com/EC-USGS/pywatershed,34
https://github.com/utdal/OpenNOP,1
https://github.com/Ryan-ly/UAV,0
https://github.com/pBxr/TagTool_WiZArd,5
https://github.com/linsalrob/sphae,25
https://github.com/oneScotch/huggingface-smplerx,0
https://github.com/E3SM-Project/v3atm,0
https://github.com/cpwan/RLOR,80
https://github.com/PonteIneptique/OCR-Sycophant,0
https://github.com/bede/flanker,1
https://github.com/z65451/SVR,5
https://github.com/ICEI-PUC-Minas-PMGCC-TI/ti-1-pmg-cc-m-20241-g14-vicio-em-apostas-1,1
https://github.com/MICS-Lab/pard,6
https://github.com/deep-info/Chinese-LLaMA-Alpaca-2,0
https://github.com/DominiqueMakowski/fractals,2
https://github.com/thePortus/relic-query-client,0
https://github.com/vnikale/wrist-segmentation,1
https://github.com/MiguelERuiz/logic_elixir_examples,0
https://github.com/florianblume/6d-pat,98
https://github.com/alon-albalak/TLiDB,14
https://github.com/TheAxonLab/hcph-sops,0
https://github.com/roboflow/inference,1326
https://github.com/scPolyphony/polyphony,4
https://github.com/YasiruR/didcomm-prober,3
https://github.com/mscroggs/symfem,51
https://github.com/tmolteno/ska-mid-locations,0
https://github.com/dsegebarth/dcl_stats_n_plots,0
https://github.com/Anonymous-Researcher1/GPT4RoI,0
https://github.com/jxi24/intranuclearcascade,0
https://github.com/epfl-lasa/crowdbot-evaluation-tools,14
https://github.com/iris-hep/adl-benchmarks-index,13
https://github.com/andyj1/anomaly-captioning,0
https://github.com/earthobservations/phenodata,23
https://github.com/snknitin/us-zipcode-distance,0
https://github.com/SepNmoon/SpeedyAuger,1
https://github.com/run-llama/llama_index,36155
https://github.com/anshsarkar/transformers-langchain,0
https://github.com/linkml/linkml,316
https://github.com/cnumr/best-practices-mobile,32
https://github.com/fiskhe/interstate-perception-project,0
https://github.com/isml-uwa/bioparr,1
https://github.com/AI-SDC/ACRO,15
https://github.com/ls1intum/artemis,496
https://github.com/ouxianghui/mediasoup-server,13
https://github.com/shakerlab/shakerlab.github.io,0
https://github.com/nlesc/eecology-annotation-ws,2
https://github.com/grasingerm/polymer-stats,7
https://github.com/doodleverse/dash_doodler,63
https://github.com/dlr-sc/slicer-timeline,2
https://github.com/jinyuanliu-cv/tardal,196
https://github.com/snikproject/graph,8
https://github.com/seanpm2001/project-aquarius,2
https://github.com/liza-pizza/Dam-Management-RPi-Arduino,1
https://github.com/scipion-ed/scipion-ed-dials,3
https://github.com/iree-org/iree,2719
https://github.com/nodef/extra-javascript-text,0
https://github.com/tweber-ill/ill_mirror-takin2-tlibs2,0
https://github.com/exo-lang/exo,296
https://github.com/cau-se/titan-ccp-history,0
https://github.com/EVS-GIS/mapdoapp,1
https://github.com/alexmarsian/mdsthesis,0
https://github.com/Umesh-k26/CompilerGym,0
https://github.com/DIAGNijmegen/pathology-whole-slide-data,93
https://github.com/sg-s/xolotl,44
https://github.com/IMMM-SFA/statemodify,2
https://github.com/timcera/tsgettoolbox,18
https://github.com/Alvarortor/MUMmerProcessing,0
https://github.com/sybila/eBCSgen,2
https://github.com/krab1k/ChargeFW2,24
https://github.com/boostcampaitech2/semantic-segmentation-level2-cv-16,7
https://github.com/shivajid/mlopscicd,2
https://github.com/Pappulab/Data-and-Analysis-for-PLCD-Mixtures,2
https://github.com/davidsneighbour/namespace,0
https://github.com/yonghaohe/dsla,10
https://github.com/uommib/oceaninsightuvvis,0
https://github.com/ddvinh1/checksort_repo,0
https://github.com/sohan1998/CMPE-249_MMDetection3D,0
https://github.com/northernwidget/mcp3421,0
https://github.com/OpenOmics/cell-seek,1
https://github.com/kit-data-manager/ro-crate-java,3
https://github.com/eth-cscs/DLA-Future-Fortran,5
https://github.com/SebastianJL/travelling_salesperson_ant_colony,0
https://github.com/win4r/MoA,140
https://github.com/ismaeldamiao/CLMC,0
https://github.com/ivis-at-bilkent/cytoscape.js-node-editing,25
https://github.com/Koukyosyumei/AIJack,362
https://github.com/cheginit/pygeoogc,8
https://github.com/IrisRainbowNeko/genshin_autoplay_domain,490
https://github.com/florisvb/pynumdiff,112
https://github.com/adapter-hub/adapter-transformers,2552
https://github.com/testuser0x6/thc-hydra,0
https://github.com/anniepyim/cell-count-opencv,0
https://github.com/Dropheart/matlab-photogrammetry,0
https://github.com/Desharin/phenology_diagram_generator,1
https://github.com/ge95net/video_stabilization_layered,0
https://github.com/MoseleyBioinformaticsLab/academic_tracker,14
https://github.com/VasuLab/RGFROSH,3
https://github.com/Royqlx/EMNIST-Character-Recognition-using-Deep-Learning,1
https://github.com/empkins/stresspose-analysis,0
https://github.com/JuliaFirstOrder/ProximalAlgorithms.jl,130
https://github.com/google-research/robopianist,573
https://github.com/Maartnk/BachelorThesisDiffusionSyntheticEEGsignals,4
https://github.com/sparqlunicorn/sparqlunicornGoesGIS,27
https://github.com/bombaybrownboy09/offlinerl,1
https://github.com/complexdatacollective/Architect,4
https://github.com/pik-piam/mrfable,2
https://github.com/v-iashin/BMT,225
https://github.com/epiasini/metex-github-mirror,1
https://github.com/Gavince/LLM,1
https://github.com/augustobrusaca/KHQ,0
https://github.com/lahbabiofficial/arabic-php,1
https://github.com/STOP1187/search_engine,0
https://github.com/neilkichler/diff-ml,0
https://github.com/NLESC-JCER/Fortran_Davidson,16
https://github.com/MBCProject/mbc-markdown,366
https://github.com/jmaczan/0x6b73746b,4
https://github.com/Whomane/Whomane,589
https://github.com/ProjectPythia/radar-cookbook,10
https://github.com/jhabriel/jubilant-waffle,0
https://github.com/MetaDocencia/NASA_TOPS-OS101,1
https://github.com/Freed-Wu/setuptools-generate,0
https://github.com/predictive-analytics-lab/ethicml,23
https://github.com/aanzel/movis,10
https://github.com/Gallicorpora/application,1
https://github.com/exanauts/exaadmm.jl,16
https://github.com/claytonwashington/lfads-torch,0
https://github.com/QRICKDD/UDUP,8
https://github.com/projetpatriotes/projetpatriotes.github.io,0
https://github.com/perfanalytics/pose2sim,253
https://github.com/seanpm2001/SeansLifeArchive_Images_Clash-of-Clans_Y2023,2
https://github.com/UUDigitalHumanitieslab/tscan,18
https://github.com/irlab-sdu/fuzi.mingcha,268
https://github.com/kclip/bayesian-dt,3
https://github.com/foxminchan/LawKnowledge,101
https://github.com/openagua/engine-example-slop,0
https://github.com/seadatanet/octopus,0
https://github.com/jasperdoan/course_plan_optimizer,2
https://github.com/shubh-ag/Saits,0
https://github.com/sagirumati/DynareR,8
https://github.com/seanpm2001/daily-desktop-screenshots,8
https://github.com/nlesc-nano/nano-CAT,3
https://github.com/dutta-sd/sci-cpy,8
https://github.com/ryanallen82/energyharvesting,0
https://github.com/kratsg/itksn,3
https://github.com/sdam-au/lire_etl,3
https://github.com/jacquescarette/drasil,141
https://github.com/mafudge/LearnJava,397
https://github.com/pythoncymetric/cymetric,23
https://github.com/jjaegii/yolov5_auto_labeling,0
https://github.com/olros/join-order-benchmark,0
https://github.com/abisarah/never-forgotten-photos,0
https://github.com/piotrmizerka/lowcohomologysos,0
https://github.com/CirculatoryHealth/Inherited-cardiomyopathies,2
https://github.com/WHUTluyy/Openprompt_test,0
https://github.com/yadage/packtivity,6
https://github.com/RaannaKasturi/ProjectGatekeeper,0
https://github.com/creanero/stellar_matchmaker,1
https://github.com/SunandiniM/Group2_HW2,0
https://github.com/bgonzalezbustamante/local-gov-indicators,0
https://github.com/ivis-at-bilkent/cytoscape.js-grid-guide,59
https://github.com/v-vitale/Tensor-Networks,0
https://github.com/pymc-devs/mcbackend,14
https://github.com/kenil121200/re-facto,0
https://github.com/aamini/evidential-deep-learning,434
https://github.com/byu-prism/gekko,597
https://github.com/terminalai/gaitmonitoringforparkinsonsdiseasepatients,16
https://github.com/LBJ-Wade/eht-imaging,2
https://github.com/wisrovi/TFM2022,2
https://github.com/st4sd/st4sd-runtime-k8s-input-s3,0
https://github.com/d-vesely/multiverse-tools,0
https://github.com/broadinstitute/catch,75
https://github.com/garvit586/yolo5,0
https://github.com/alexhernandezgarcia/gflownet,172
https://github.com/robert-koch-institut/Intensivkapazitaeten_und_COVID-19-Intensivbettenbelegung_in_Deutschland,7
https://github.com/mphanderson/mwydyn,4
https://github.com/R0mb0/Corso_estivo_di_incisione_2023-Scuola_del_Libro-Urbino,1
https://github.com/aadler/pade,1
https://github.com/asjadnaqvi/stata-circlebar,8
https://github.com/johnnv1/ccagt-utils,2
https://github.com/henrikschumacher/conformalbarycenter,0
https://github.com/ready4-dev/youthu,1
https://github.com/simonthor/tau-polarization-icecube,0
https://github.com/agkuba/jvandmppt,0
https://github.com/pdeubel/automatic-gui-testing,0
https://github.com/HuangJunJie2017/BEVDet,1414
https://github.com/mobile-health/react-big-calendar,0
https://github.com/google/OpenSK,2987
https://github.com/NaimLehbiben/Macro,0
https://github.com/uniswap/v2-core,2964
https://github.com/OpenCryptoProject/JCMathLib,84
https://github.com/isyangshu/DABNet,4
https://github.com/FRBCesab/funbiogeo,10
https://github.com/LostOxygen/llm-confidentiality,28
https://github.com/caizhongang/SMPLer-X,984
https://github.com/CentreForDigitalHumanities/dutch-plurals,0
https://github.com/saketkc/covmuller,3
https://github.com/gabrielchua/embedding-adapter,16
https://github.com/shawnbanasick/eq_web_configurator,3
https://github.com/corALate/ALDIC,0
https://github.com/extratone/periscope,0
https://github.com/seanpm2001/raspberry-pi-network-setup,5
https://github.com/ukfires/probs-iswc2021-example,0
https://github.com/bachi55/massbank2db,3
https://github.com/jagennath-hari/FusionSLAM-Unifying-Instant-NGP-for-Monocular-SLAM,17
https://github.com/nhakhanhng/CAN_Frame,0
https://github.com/Joachimkristensen/fluidmechanics,0
https://github.com/HappyLuffe/diffusionbevdet,1
https://github.com/sbaltes/ghdiscussions,2
https://github.com/LinWeisheng/BOUT-lin-dev,0
https://github.com/hippylib/hippylib,137
https://github.com/morpheuslord/CVE-llm_dataset,44
https://github.com/tno-mpc/encryption_schemes.shamir,1
https://github.com/ovidner/zenodo-playground,0
https://github.com/graphlab-fr/cosma-cli,3
https://github.com/appeler/pranaam,11
https://github.com/GUT-AI/vspt,1
https://github.com/RMeli/spyrmsd,84
https://github.com/jarronl/webbpsf_ext,4
https://github.com/lwasser/geo-python,1
https://github.com/Metaboverse/Metaboverse,38
https://github.com/dwhieb/cree-transliterator,3
https://github.com/wmeng1018/Chen-lab-website,0
https://github.com/tomhartke/knowledge-graph-from-GPT,646
https://github.com/filipeloyola/laboratory-tests-preprocessing,1
https://github.com/Compiler-CampusMinden/Mini-Python-Builder,6
https://github.com/vladmandic/automatic,5609
https://github.com/BigTMiami/AdaptOrDie,0
https://github.com/nodef/extra-string,7
https://github.com/uob-hpc/everythingsreduced,3
https://github.com/pch5099/min,1
https://github.com/shahinza/pppda,0
https://github.com/moshi4/pyGenomeViz,274
https://github.com/lokilang/lstm_soc,29
https://github.com/CIMR-Algos/TerrestrialSnowArea_ATBD,1
https://github.com/twinklebear/chameleonrt,599
https://github.com/tboudreaux/pytopsscrape,2
https://github.com/ideokas/Skripsi,0
https://github.com/Ryoji-Miyata/demo_cognitive_test,0
https://github.com/elsandall/globalodonatechecklist,0
https://github.com/mariolpantunes/flappy-bird,4
https://github.com/DuckDuckPig/AR-flares,7
https://github.com/giakou4/pyfeats,214
https://github.com/FanAoCai/mmpose_distil,0
https://github.com/gaoxinjian-ustc/tianchiocr,0
https://github.com/DLR-RM/BlenderProc,2783
https://github.com/py4dstem/py4D-browser,13
https://github.com/Elocien/Marmaragan,0
https://github.com/daniel64bit/biofuel_brazil_plants,1
https://github.com/Rafnuss/Val-Piora-Wheatear,0
https://github.com/joydipb01/cramming,0
https://github.com/pyiron/pyiron_experimental,1
https://github.com/bamresearch/directt,1
https://github.com/knowledgecaptureanddiscovery/somef,44
https://github.com/ritujoy/optimal-microphone-position,0
https://github.com/limcheekin/surrealdb_wasm,5
https://github.com/watchexec/process-wrap,7
https://github.com/pratyushrogers/drawio-collabnow,0
https://github.com/stajichlab/tumor_mycobiome_2022,1
https://github.com/extratone/mickey,0
https://github.com/tretherington/nlmpy,11
https://github.com/eiriktengesdal/mapdrawingscriptforr,0
https://github.com/okarras/EmpiRE-Analysis,6
https://github.com/2lambda123/torchdiffeq,0
https://github.com/fortran-lang/fortls,253
https://github.com/pik-piam/edgeTransport,5
https://github.com/theDierickxLab/theDierickxLab,0
https://github.com/beeeel/OpTrap-Analysis,2
https://github.com/rsdoiel/pdtmpl,0
https://github.com/zacz08/UniAD,0
https://github.com/Aleem2/fair4jndemo,1
https://github.com/munyuawilson/Funny-projects,0
https://github.com/lanl/Zotero-Robust-Links-Extension,17
https://github.com/Looong01/pyg-rocm-build,19
https://github.com/het-patel99/ASE_HW3,0
https://github.com/lvotto/glmtech,0
https://github.com/agarbuno/modelacion-bayesiana,23
https://github.com/guillaume-longatte/encapsulation_prevision,0
https://github.com/powerapi-ng/jouleit,15
https://github.com/cicirello/rho-mu,4
https://github.com/kxytechnologies/kxy-python,51
https://github.com/epiverse-trace/simulist,5
https://github.com/Doodleverse/dash_doodler,63
https://github.com/XiaoyuYu705/mmdet,0
https://github.com/qgispe/modelo-incendiosforestales,3
https://github.com/lnls-fac/trackcpp,3
https://github.com/SDS-EPFL/NetworkHistogram.jl,4
https://github.com/dsandber/moveit2,0
https://github.com/czs108/Chase-AI,27
https://github.com/yuxuanneo/image_classification_butterfly,0
https://github.com/kehanlu/Nemo,1
https://github.com/brucewen120/medal,236
https://github.com/qanastek/ANTILLES,5
https://github.com/ready4-dev/mychoice,0
https://github.com/asjadnaqvi/stata-bumpline,3
https://github.com/Elladavyson/Metabolomics_MDD,7
https://github.com/foxBMS/foxbms-2,261
https://github.com/scikit-hep/awkward,830
https://github.com/PerfectFit-project/CravingCuesInVR,0
https://github.com/gacop/caffe-phast,0
https://github.com/Tencent/ncnn,20327
https://github.com/sandialabs/athena,0
https://github.com/MicroPasts/bronze-age-index,0
https://github.com/ec-jrc/nrt,55
https://github.com/lifs-tools/pygoslin,3
https://github.com/seanbenhur/hindi_image_captioning,9
https://github.com/eparsonnet93/ekpmeasure,7
https://github.com/jedavis82/scene_labeling_phd,1
https://github.com/chris10m/lip2speech,75
https://github.com/csiro-coasts/emsarray,13
https://github.com/iofeidis/tripr,0
https://github.com/loganoz/horses3d,113
https://github.com/mozartuss/deap-emotion-recognition,38
https://github.com/avivyaish/x2vec,3
https://github.com/ethanwongca/Responsible-AI-Guide,0
https://github.com/herrriehm/hip-densification-maps,0
https://github.com/umesh-timalsina/MoSDeF-GOMC,0
https://github.com/Zrak55/AlexMaxeyProjects,0
https://github.com/PurdueDigitalTwin/MACP,14
https://github.com/cn-upb/futurecoord,6
https://github.com/named-data/nfd,169
https://github.com/TimManiquet/occlusion,1
https://github.com/boostcampaitech2/semantic-segmentation-level2-cv-08,0
https://github.com/sayanadhikari/ppdyn,1
https://github.com/tillahoffmann/wastewater-catchment-areas,6
https://github.com/nih-sparc/sparc-marker-paper-code,0
https://github.com/wimmics/dekalog,6
https://github.com/niubulashi/GNSS-,0
https://github.com/TuanBao0711/PredictTrajectory,0
https://github.com/alexperez33/active_planning_benchmarking,1
https://github.com/Teijen/Personal-Microsoft-Malware-Classification,0
https://github.com/marcogorelli/bornly,11
https://github.com/cah12/grapher,0
https://github.com/CS342/2023-PAWS,5
https://github.com/nerfstudio-project/gsplat,2093
https://github.com/ineelshah/SRIJAS,7
https://github.com/UUDigitalHumanitieslab/khatt,0
https://github.com/bigscience-workshop/promptsource,2672
https://github.com/vsoch/image-comparison-thresholding,1
https://github.com/softwaresystemslaboratory/template-academic-repo,0
https://github.com/Dalleorema/Rema,2
https://github.com/AustralianBioCommons/how-to-guide-template-test,0
https://github.com/geonetwork/core-geonetwork,423
https://github.com/paultrygs/Section-Complex,1
https://github.com/uukhas/FlexibleSUSY,0
https://github.com/MineralsCloud/ExpressCommands.jl,0
https://github.com/bjodah/chempy,548
https://github.com/skidaru/test1,0
https://github.com/CIMR-Algos/SeaIceDrift_ATBD,0
https://github.com/Moffran/calibrated_explanations,51
https://github.com/maurosilber/smo,12
https://github.com/KennethEnevoldsen/tomsup,63
https://github.com/hddlovefxx/labelme,0
https://github.com/progit/progit2-de,33
https://github.com/caltechlibrary/ames,4
https://github.com/deepin-community/pooch,0
https://github.com/Stellacore/OriMania,0
https://github.com/networkit/networkit,768
https://github.com/lianyuanma/color_search,1
https://github.com/gempy-project/gempy,972
https://github.com/edmanjohan/da246x-bstrap,0
https://github.com/skyofyao/personal-website-jg,0
https://github.com/pasqualesalza/apization,2
https://github.com/megasanjay/testrepository,0
https://github.com/usmaan0311/rnspectra.jl,0
https://github.com/i3games/hen-timeline,19
https://github.com/KairoiAI/An_Incomplete_History_of_Research_Ethics,18
https://github.com/daiwk/llms_new,2
https://github.com/ranyus/fedfs,5
https://github.com/briandfoy/github_actions,5
https://github.com/tmolteno/disko,2
https://github.com/Gchism94/DSI-KEYS2022-DataSci,0
https://github.com/alexlancaster/pypop,22
https://github.com/syjgino/datainspectgui,0
https://github.com/DGaravito/TaskMaster,0
https://github.com/bkuhlmann/htmx,14
https://github.com/Yyassin/icpts,4
https://github.com/LucasGasparinoBSC/Docker-sod-new,0
https://github.com/sirius278/odl,0
https://github.com/PRASANTH-R17/yolov5,0
https://github.com/vehicle-lang/vehicle,79
https://github.com/sigmf/SigMF,351
https://github.com/caschb/dollar_price_forecasting,0
https://github.com/twitter-research/lmsoc,12
https://github.com/pinzauti/latex-thesis-template,30
https://github.com/eippertlab/thermode-positioning-device,0
https://github.com/robertxa/pyVertProf,0
https://github.com/cessda/cessda.metadata.harvester,0
https://github.com/techiaith/spacy,0
https://github.com/TimDettmers/transformers_private,0
https://github.com/JustinGoheen/lightning-vision,0
https://github.com/gigatskhondia/gigala,51
https://github.com/hectornieto/curso-wue,6
https://github.com/lukeskt/reactive-mise-en-scene,3
https://github.com/cd-athena/CMCD-CAdViSE,3
https://github.com/munschauerlab/munschauer-lab-website,0
https://github.com/armbrustlab/marferret,2
https://github.com/Eventdisplay/Eventdisplay_AnalysisFiles_CTA,1
https://github.com/thomasferte/predictcovidopen,0
https://github.com/CLEARSY/pptranspog,0
https://github.com/alcantarar/sacral_accel_manuscript,1
https://github.com/aamini/chemprop,112
https://github.com/IHCantabria/SIMPCCe,2
https://github.com/alisa-shishkina2dk/lightning,0
https://github.com/inbo/inbomd,11
https://github.com/ananzeng/t-brain-machine-learning-competition-traditional-chinese-scene-character-recognition-contest-advance,2
https://github.com/OnroerendErfgoed/atramhasis,54
https://github.com/pcwhy/neuraldbvis,1
https://github.com/NOAA-OWP/hydrotools,54
https://github.com/tcy63/CV_chimpanzee,1
https://github.com/alberto-santini/adaptive-large-neighbourhood-search,62
https://github.com/anasbaigmughal/fabric-main-mraft,0
https://github.com/mivavo/cuped-vs-linreg,1
https://github.com/mholliday96/2021-data-and-software-class,0
https://github.com/awwkl/mmtracking,1
https://github.com/SakariPirnes/helixtiltrot,1
https://github.com/muon-spectroscopy-computational-project/muspinsim,1
https://github.com/dhufe/hgylib,0
https://github.com/minouei-kl/mmseg21,0
https://github.com/grain-cropping-systems-lab/uc-small-grain-seeding-rate-calculator,0
https://github.com/cicirello/permutation-crossover-landscape-analysis,1
https://github.com/OpenSEMBA/fdtd,3
https://github.com/itisfoundation/osparc-simcore,43
https://github.com/madhur247/GSR_Post_Process,0
https://github.com/edsaac/NU.CIVENV340,2
https://github.com/DahnJ/Awesome-DEM,359
https://github.com/Abolfazl-Simorgh/roost,7
https://github.com/johanteekens/llamaindex_oracle_views,0
https://github.com/VedhRKannan/Stereochemical-Assesments,1
https://github.com/romen/libsuola,18
https://github.com/jonatanalvelid/tempesta-redsted,3
https://github.com/js51/splitp,1
https://github.com/kylesock/MT5758,0
https://github.com/eclipse-sumo/sumo,2529
https://github.com/vnptai/AICITY2024_Track4,6
https://github.com/proofofconceptforjulismoothoptimizers/solvertuning.jl,3
https://github.com/datoviz/datoviz,591
https://github.com/oschwengers/asap,70
https://github.com/4DNucleome/PartSeg,30
https://github.com/ucb-cyarp/berkeleysharedmemoryfifo,1
https://github.com/hdspgroup/spec2rgb,2
https://github.com/umr-lops/auto-kerchunk,1
https://github.com/domrally/peekeasy,1
https://github.com/momer2020/NLP,0
https://github.com/natlibfi/annif,197
https://github.com/stylescape/pack.gl,0
https://github.com/thePortus/icam-server,0
https://github.com/Legohead259/ThetisLib,0
https://github.com/ICEI-PUC-Minas-PMGCC-TI/ti-1-pmg-cc-m-20231-tiaw-pets,2
https://github.com/robinhankin/hyper2,5
https://github.com/darogan/kyprianou_zernika-goetz,0
https://github.com/bkuhlmann/tocer,44
https://github.com/caltechlibrary/OVRO-demo,0
https://github.com/0gyun/ReID,0
https://github.com/PleaseStateTheNatureOfYourInquiry/GeneralToolsForScientists,0
https://github.com/online-ml/beaver,82
https://github.com/SATAY-LL/Transposonmapper,2
https://github.com/swsoyee/tcc-gui,43
https://github.com/2lambda123/pandas,0
https://github.com/dcache/dcache,290
https://github.com/doytowin/doyto-query-mongodb,1
https://github.com/wu-bimac/micrometaapp-react,6
https://github.com/sherylhyx/sssnet_signed_clustering,22
https://github.com/Eventdisplay/Eventdisplay_AnalysisScripts_CTA,0
https://github.com/se-jaeger/data-imputation-paper,8
https://github.com/Yunorga/Tortoise-tts,0
https://github.com/tylerdiggans/ESBP,0
https://github.com/automl/CARL,129
https://github.com/CharlesPikachu/constellation,7
https://github.com/changliao1025/pye3sm,6
https://github.com/idem-lab/epiwave.pipelines,0
https://github.com/cicirello/javapermutationtools,14
https://github.com/vernamlab/InfoNEAT,5
https://github.com/drmichaelcornish/lis-models,2
https://github.com/JoachimGoedhart/ggPlotteR,8
https://github.com/MirjamOdile/qcew-employment-county-to-congress-districts,1
https://github.com/pulipulichen/PWD-Consecutive-Numbers-Checker,0
https://github.com/pat-alt/deepvars,14
https://github.com/softwaresystemslaboratory/prime-issues,2
https://github.com/pyiron/pyiron_lammps,2
https://github.com/UCL-ARC/seismogen,0
https://github.com/swsoyee/2019-ncov-japan,411
https://github.com/oskarsh/controlling-generative-systems-with-audio-signals,0
https://github.com/atlarge-research/opendc,70
https://github.com/hoffmangroup/umap,23
https://github.com/geodeepak/pygmt,0
https://github.com/fair-software/howfairis-github-action,19
https://github.com/dkedar7/fast_dash,96
https://github.com/deutsche-nationalbibliothek/pica-rs,31
https://github.com/VMBoehm/SAR-landslide-detection-pretraining,29
https://github.com/baerrito/duperfit,0
https://github.com/brainglobe/brainreg,123
https://github.com/orgexyz/LLFn,93
https://github.com/vmagnin/gtk-fortran,252
https://github.com/EStog/mandelbrotc-,5
https://github.com/abdulrahman305/Langchain_gcp,0
https://github.com/bugwelle/cl-neural-networks,0
https://github.com/MaJerle/lwgps,392
https://github.com/ondesly/json,0
https://github.com/kit-workflows/pcu-mof,4
https://github.com/AvivYaish/LazySet,1
https://github.com/IgnacioPardo/Resumen_TDIII,2
https://github.com/gaiagrosso/learning_np,3
https://github.com/JuliaSmoothOptimizers/LinearOperators.jl,150
https://github.com/archanray/eigenvalue_estimation,3
https://github.com/nathanhollows/argon,0
https://github.com/IAMconsortium/pyam,230
https://github.com/codeisscience/manifesto,57
https://github.com/miguelraz/RustCall.jl,5
https://github.com/tetofonta/gdb-debug-wire-integrated-server,1
https://github.com/jonasengelmann/pydantic-cidoc-crm,3
https://github.com/th-koeln-intia/escape-game-website,0
https://github.com/jaantollander/celllists.jl,19
https://github.com/DeepRank/Deeprank-GNN,117
https://github.com/PINetDalhousie/netpixel,2
https://github.com/neelsoumya/dssurvival_bookdown,4
https://github.com/0xk1h0/ChatGPT_DAN,6402
https://github.com/spudmc10/gullahcollection,0
https://github.com/doniyor3534/doniyor3534,1
https://github.com/JeffersonTGS/Tesis,0
https://github.com/kjeelani/ham10000-multiclassifcation,1
https://github.com/Chy-Corey/MPC,1
https://github.com/vincentpierre/pythonunitysharedmemory,12
https://github.com/borkdominik/biger,106
https://github.com/adah-evidence/evidence,3
https://github.com/haosulab/ManiSkill2-docs,5
https://github.com/emaldonadocruz/utuning,0
https://github.com/ITC-CRIB/fairly,20
https://github.com/kno10/rust-kmedoids,21
https://github.com/gemini3d/mat_gemini,6
https://github.com/hpi-swa-lab/StarTrack,2
https://github.com/Trombach/spheres,0
https://github.com/AravisProject/aravis,883
https://github.com/michaeljacksonatnmtedu/NCN,0
https://github.com/SOM-Research/LangBiTeDSL,0
https://github.com/rbtl-fs22/research-project-template,0
https://github.com/pulse-ml/momfbo-algorithm,8
https://github.com/cantaro86/Financial-Models-Numerical-Methods,5580
https://github.com/vauxgomes/lad,15
https://github.com/cirno1w/transport,0
https://github.com/rOpenSpain/spanishoddata,21
https://github.com/smc2315/DigitalYard,0
https://github.com/ryskina/romanization-decipherment,4
https://github.com/arashasg/Persian-Summarizer,0
https://github.com/Ravby/Optimization-frameworks-comparison,1
https://github.com/rbturnbull/ausdex,2
https://github.com/lmcr136a/AgriSim-virtual-NeRF-training,0
https://github.com/rohankumardubey/flameplot,0
https://github.com/DavidKo3/Disco_Fixed,0
https://github.com/ai-robotics-kr/2024-3dv-advanced-study,2
https://github.com/petrobras/3w,326
https://github.com/rbms-bsc/DCRMR,12
https://github.com/aitorvv/SIMANFOR_mixed_models_implementation,0
https://github.com/lukassnoek/NI-edu,52
https://github.com/seanpm2001/github_organization_info,16
https://github.com/EvgeneyZ/BasicVSRplus,0
https://github.com/pablo23hf/cautious-octo-tribble,0
https://github.com/KorAP/Kalamar,7
https://github.com/damienbelveze/become_more_visible,0
https://github.com/sarah-ek/faer-rs,1837
https://github.com/Programmiermethoden-CampusMinden/Deploy-to-Grading,3
https://github.com/SebastianARP/DCMD-Simulation,1
